"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.213953637E1,1.657050133E0,4.830000103E-1,1.593105030E1,1.602427745E1
3.214200137E1,1.887000084E0,5.329500437E-1,1.220700073E1,1.236348138E1
3.214446660E1,-5.020500422E-1,1.294950008E0,3.973050117E0,4.208809452E0
3.214693152E1,5.989500284E-1,1.905000091E0,7.099950314E0,7.375436322E0
3.214939675E1,1.471050024E0,7.890000343E-1,1.516005039E1,1.525167653E1
3.215186191E1,2.107950211E0,4.609500170E-1,1.342800045E1,1.360026195E1
3.215432684E1,-4.005000368E-2,9.810000658E-1,5.437950134E0,5.525872492E0
3.215679206E1,1.579500139E-1,1.956000090E0,5.560050488E0,5.896189107E0
3.215925699E1,1.320000052E0,1.086000085E0,1.378305054E1,1.388863847E1
3.216172191E1,2.122050047E0,3.799500167E-1,1.457100105E1,1.472961405E1
3.216418689E1,5.170500278E-1,7.680000067E-1,7.297050476E0,7.355549632E0
3.216665205E1,-2.910000086E-1,1.992000103E0,4.255050182E0,4.707249459E0
3.216911728E1,1.219050050E0,1.333050013E0,1.207995033E1,1.221426647E1
3.217158251E1,2.076000214E0,2.550000250E-1,1.551405048E1,1.565441038E1
3.217404743E1,1.087050080E0,7.099500299E-1,9.160050392E0,9.251606893E0
3.217651266E1,-5.380499959E-1,1.872000098E0,3.462000132E0,3.972320113E0
3.217897758E1,1.066050053E0,1.579950094E0,1.029795074E1,1.047284558E1
3.218144282E1,1.855950117E0,3.490500152E-1,1.608195114E1,1.619245316E1
3.218390782E1,1.578000069E0,6.220500469E-1,1.083900070E1,1.097091458E1
3.218637305E1,-6.190500259E-1,1.597050071E0,3.393000126E0,3.800821190E0
3.218883850E1,8.910000324E-1,1.788000107E0,8.608950615E0,8.837695182E0
3.219130381E1,1.677000046E0,5.190000534E-1,1.585905075E1,1.595591367E1
3.219376927E1,1.947000146E0,4.920000136E-1,1.232595062E1,1.248847198E1
3.219623458E1,-4.350000322E-1,1.216050029E0,4.087950230E0,4.287113222E0
3.219869950E1,5.340000391E-1,1.909950137E0,7.017000198E0,7.291869263E0
3.220116496E1,1.447050095E0,8.059500456E-1,1.507800102E1,1.516870543E1
3.220362988E1,2.140950203E0,4.330500066E-1,1.349805069E1,1.367364518E1
3.220609519E1,3.405000269E-2,9.330000281E-1,5.575050354E0,5.652683867E0
3.220856042E1,1.290000081E-1,1.984050035E0,5.500950336E0,5.849235005E0
3.221102558E1,1.272000074E0,1.126950026E0,1.363395023E1,1.373945412E1
3.221349082E1,2.119950056E0,3.919500113E-1,1.465200043E1,1.480975792E1
3.221595613E1,4.930500090E-1,8.160000443E-1,7.417050362E0,7.478073980E0
3.221842167E1,-2.740500271E-1,1.957950115E0,4.192950249E0,4.635677282E0
3.222088713E1,1.225950003E0,1.327950120E0,1.204905033E1,1.218384253E1
3.222335236E1,2.007000208E0,3.180000186E-1,1.550205040E1,1.563466471E1
3.222581769E1,1.090050101E0,7.080000043E-1,9.190950394E0,9.282404988E0
3.222828292E1,-5.209500194E-1,1.882050037E0,3.415050268E0,3.933963599E0
3.223074815E1,1.090050101E0,1.549050093E0,1.030500031E1,1.047763316E1
3.223321331E1,1.842000127E0,3.529500067E-1,1.611795044E1,1.622670221E1
3.223567854E1,1.588050127E0,5.670000315E-1,1.079100037E1,1.092195409E1
3.223814384E1,-5.950500369E-1,1.612950087E0,3.300000191E0,3.720980219E0
3.224060907E1,8.740500212E-1,1.771050096E0,8.611950874E0,8.835512421E0
3.224307422E1,1.693050027E0,4.849500358E-1,1.594095039E1,1.603793922E1
3.224553946E1,1.918050051E0,5.119500160E-1,1.225200081E1,1.241179007E1
3.224800469E1,-4.969500303E-1,1.279950023E0,4.047000408E0,4.273575049E0
3.225046999E1,5.749500394E-1,1.921950102E0,7.138950348E0,7.415461672E0
3.225293546E1,1.486950040E0,8.280000687E-1,1.513095093E1,1.522636794E1
3.225540076E1,2.067000151E0,4.560000300E-1,1.342095089E1,1.358684468E1
3.225786622E1,-7.605000585E-2,9.739500284E-1,5.416950226E0,5.504335747E0
3.226033146E1,1.840500087E-1,1.965000153E0,5.641950130E0,5.977181717E0
3.226279669E1,1.356000066E0,1.101000071E0,1.388295078E1,1.399240007E1
3.226526199E1,2.086050034E0,3.439500034E-1,1.451505089E1,1.466821764E1
3.226772722E1,4.020000100E-1,7.489500642E-1,7.177050114E0,7.227210979E0
3.227019269E1,-2.719500065E-1,2.001000166E0,4.351050377E0,4.796832064E0
3.227265799E1,1.236000061E0,1.371000051E0,1.220700073E1,1.234577677E1
3.227512321E1,2.064000130E0,2.980500162E-1,1.542795086E1,1.556825610E1
3.227758867E1,1.051050067E0,6.619500518E-1,8.941950798E0,9.027810819E0
3.228005367E1,-5.590500236E-1,1.896000147E0,3.457950115E0,3.983060693E0
3.228251913E1,1.138050079E0,1.491000056E0,1.054500008E1,1.071052126E1
3.228498436E1,1.882050037E0,3.060000241E-1,1.606995010E1,1.618267730E1
3.228744963E1,1.489950061E0,6.100500226E-1,1.061400032E1,1.073541406E1
3.228991494E1,-6.270000339E-1,1.668000102E0,3.277950048E0,3.730993152E0
3.229238040E1,9.340500236E-1,1.731000066E0,8.857950211E0,9.073703357E0
3.229484594E1,1.666950107E0,4.519500136E-1,1.599795055E1,1.609091058E1
3.229731147E1,1.887000084E0,5.260500312E-1,1.208700085E1,1.224471671E1
3.229977678E1,-5.670000315E-1,1.354950070E0,3.793050289E0,4.067506512E0
3.230224255E1,6.490500569E-1,1.933950067E0,7.350000381E0,7.627839435E0
3.230470786E1,1.509000063E0,7.270500064E-1,1.535400105E1,1.544509731E1
3.230717332E1,2.127000093E0,5.140500069E-1,1.327200031E1,1.345118467E1
3.230963855E1,-7.995000482E-2,1.018950105E0,5.206050396E0,5.305432315E0
3.231210386E1,2.200500071E-1,1.963050127E0,5.785950184E0,6.113853722E0
3.231456932E1,1.332000017E0,1.081950068E0,1.408695030E1,1.419108906E1
3.231703455E1,2.148000002E0,4.039500058E-1,1.440795040E1,1.457278677E1
3.231950009E1,3.739500046E-1,8.320500255E-1,6.916050434E0,6.975951509E0
3.232196540E1,-1.860000044E-1,2.028000116E0,4.404000282E0,4.852071615E0
3.232443062E1,1.297950029E0,1.309050083E0,1.240995026E1,1.254612098E1
3.232689616E1,2.064000130E0,2.939999998E-1,1.541100121E1,1.555138228E1
3.232936162E1,9.720000625E-1,6.720000505E-1,8.808000565E0,8.886914095E0
3.233182693E1,-4.780500233E-1,1.921950102E0,3.625050068E0,4.130788304E0
3.233429239E1,1.147050023E0,1.540950060E0,1.074600029E1,1.091635347E1
3.233675770E1,1.870950103E0,2.700000107E-1,1.600800133E1,1.611922643E1
3.233922316E1,1.474950075E0,6.150000095E-1,1.047300053E1,1.059421742E1
3.234168816E1,-6.240000129E-1,1.708950043E0,3.217950106E0,3.696632136E0
3.234415339E1,9.679500461E-1,1.720950127E0,8.995050430E0,9.209208917E0
3.234661885E1,1.738950133E0,4.399500191E-1,1.600005150E1,1.610028421E1
3.234908386E1,1.861050129E0,5.520000458E-1,1.194105053E1,1.209780556E1
3.235154933E1,-5.950500369E-1,1.357050061E0,3.774000168E0,4.054472430E0
3.235401433E1,6.829500198E-1,1.917000055E0,7.495950222E0,7.767276207E0
3.235647956E1,1.522950053E0,7.099500299E-1,1.541805077E1,1.550934220E1
3.235894471E1,2.115000010E0,4.950000346E-1,1.317195034E1,1.334985115E1
3.236140962E1,-1.669500023E-1,1.036050081E0,5.038050175E0,5.146185154E0
3.236387493E1,2.389500141E-1,1.965000153E0,5.910000324E0,6.232690153E0
3.236634039E1,1.353000045E0,1.042950034E0,1.423995113E1,1.434205572E1
3.236880570E1,2.140950203E0,4.279500246E-1,1.431705093E1,1.448256733E1
3.237127123E1,3.640500307E-1,7.969500422E-1,6.733950138E0,6.790710291E0
3.237373668E1,-1.879500151E-1,1.999050140E0,4.567049980E0,4.988934976E0
3.237620199E1,1.279050112E0,1.291950107E0,1.260900021E1,1.273938737E1
3.237866714E1,2.053050041E0,3.649500310E-1,1.530795097E1,1.544932251E1
3.238113237E1,9.340500236E-1,7.200000286E-1,8.605050087E0,8.685489997E0
3.238359768E1,-4.969500303E-1,1.941000104E0,3.664050102E0,4.176087150E0
3.238606292E1,1.090050101E0,1.501050115E0,1.093695068E1,1.109316235E1
3.238852807E1,1.939950109E0,2.389500141E-1,1.591200066E1,1.603160218E1
3.239099330E1,1.417950034E0,6.049500108E-1,1.031505013E1,1.042961197E1
3.239345822E1,-6.120000482E-1,1.720950127E0,3.180000067E0,3.667235174E0
3.239592353E1,9.750000238E-1,1.672950029E0,9.265950203E0,9.466109022E0
3.239838875E1,1.687950134E0,4.060500264E-1,1.604594994E1,1.613959608E1
3.240085422E1,1.807950139E0,5.520000458E-1,1.170600033E1,1.185764865E1
3.240331952E1,-6.379500031E-1,1.434000015E0,3.585000277E0,3.913510347E0
3.240578506E1,7.780500650E-1,1.848000050E0,7.762050152E0,8.016850295E0
3.240825060E1,1.569000125E0,6.499500275E-1,1.559595108E1,1.568814478E1
3.241071582E1,2.035950184E0,5.279999971E-1,1.290105057E1,1.307138030E1
3.241318097E1,-2.939999998E-1,1.146000028E0,4.648050308E0,4.796261433E0
3.241564620E1,3.709500134E-1,1.969950080E0,6.279000282E0,6.591217776E0
3.241811120E1,1.375050068E0,9.589500427E-1,1.459695053E1,1.469290008E1
3.242057667E1,2.136000156E0,4.230000079E-1,1.405800056E1,1.422563902E1
3.242304188E1,2.230500132E-1,8.470500112E-1,6.229050159E0,6.290334722E0
3.242550680E1,-6.405000389E-2,2.037000179E0,4.891950130E0,5.299495090E0
3.242797172E1,1.308000088E0,1.230000019E0,1.308300018E1,1.320562979E1
3.243043672E1,2.100000143E0,3.439500034E-1,1.506405067E1,1.521360986E1
3.243290196E1,7.690500617E-1,7.300500274E-1,8.029950142E0,8.099661124E0
3.243536713E1,-4.330500066E-1,1.996050119E0,3.870000124E0,4.375916972E0
3.243783244E1,1.201950073E0,1.434000015E0,1.148805046E1,1.163943055E1
3.244029767E1,2.007000208E0,2.740500271E-1,1.576095104E1,1.589058624E1
3.244276313E1,1.261950016E0,6.270000339E-1,9.782999992E0,9.883963564E0
3.244522836E1,-6.120000482E-1,1.849950075E0,3.252000093E0,3.791090074E0
3.244769334E1,1.035000086E0,1.671000123E0,9.850050926E0,1.004425059E1
3.245015857E1,1.783950090E0,3.700500131E-1,1.612305069E1,1.622566419E1
3.245262404E1,1.665000081E0,5.910000205E-1,1.118205070E1,1.132076695E1
3.245508927E1,-6.859500408E-1,1.575000048E0,3.307050228E0,3.726624991E0
3.245755426E1,8.790000677E-1,1.822050095E0,8.335950851E0,8.577912582E0
3.246001949E1,1.633050084E0,5.400000215E-1,1.580400085E1,1.589732354E1
3.246248442E1,2.041050196E0,4.710000157E-1,1.248705101E1,1.266152320E1
3.246494988E1,-4.519500136E-1,1.231950045E0,4.131000042E0,4.334411272E0
3.246741511E1,5.250000358E-1,1.957950115E0,6.862950325E0,7.156066018E0
3.246988034E1,1.438950062E0,7.939500213E-1,1.510005093E1,1.518922223E1
3.247234565E1,2.139000177E0,4.639500082E-1,1.360095024E1,1.377593622E1
3.247481088E1,0.000000000E0,9.589500427E-1,5.520000458E0,5.602677060E0
3.247727604E1,1.009500027E-1,2.005950212E0,5.589000225E0,5.938935146E0
3.247974127E1,1.279050112E0,1.096050024E0,1.379505062E1,1.389750756E1
3.248220627E1,2.194050074E0,3.700500131E-1,1.457505035E1,1.474391012E1
3.248467142E1,4.860000312E-1,7.530000210E-1,7.156050205E0,7.211952551E0
3.248713642E1,-2.719500065E-1,2.020050049E0,4.267050266E0,4.728876926E0
3.248960158E1,1.293000102E0,1.338000059E0,1.230495071E1,1.244483449E1
3.249206658E1,2.059950113E0,2.719500065E-1,1.544205093E1,1.558121588E1
3.249453149E1,9.799500704E-1,6.889500618E-1,8.940000534E0,9.019898219E0
3.249699641E1,-5.590500236E-1,1.953000069E0,3.517950058E0,4.062353851E0
3.249946157E1,1.150050044E0,1.534050107E0,1.071900082E1,1.088911857E1
3.250192680E1,1.933050036E0,2.770500183E-1,1.600005150E1,1.611878057E1
3.250439180E1,1.506000042E0,6.120000482E-1,1.047000027E1,1.059544646E1
3.250685698E1,-6.220500469E-1,1.720950127E0,3.108000040E0,3.606699301E0
3.250932198E1,9.679500461E-1,1.714050055E0,9.151050568E0,9.360375066E0
3.251178721E1,1.693050027E0,4.180500209E-1,1.605105019E1,1.614550700E1
3.251425236E1,1.858950138E0,5.400000215E-1,1.180005074E1,1.195777960E1
3.251671759E1,-6.270000339E-1,1.438050032E0,3.574950218E0,3.904021772E0
3.251918260E1,8.050500154E-1,1.963050127E0,7.785000324E0,8.068946733E0
3.252164776E1,1.540050030E0,6.550500393E-1,1.561200047E1,1.570144589E1
3.252411268E1,2.064000130E0,5.190000534E-1,1.288695049E1,1.306150644E1
3.252657768E1,-3.340500295E-1,1.146000028E0,4.546950340E0,4.701027854E0
3.252904260E1,4.140000343E-1,1.956000090E0,6.363000393E0,6.669715615E0
3.253150753E1,1.413000107E0,9.070500135E-1,1.470900059E1,1.480452658E1
3.253397268E1,2.172000170E0,4.639500082E-1,1.398405075E1,1.415932589E1
3.253643791E1,1.699500084E-1,9.120000601E-1,6.037050247E0,6.107913130E0
3.253890283E1,-2.295000106E-2,1.963050127E0,5.107950211E0,5.472225129E0
3.254136776E1,1.269000053E0,1.156050086E0,1.326495075E1,1.337556471E1
3.254383275E1,2.083950043E0,3.559500277E-1,1.491105080E1,1.506017875E1
3.254629759E1,6.390000582E-1,7.200000286E-1,7.825950146E0,7.884936068E0
3.254876252E1,-3.460500240E-1,2.017950058E0,3.961050272E0,4.458900348E0
3.255122721E1,1.240950108E0,1.414050102E0,1.170900059E1,1.185918166E1
3.255369236E1,2.023950100E0,2.860500216E-1,1.567695045E1,1.580964814E1
3.255615739E1,1.212000012E0,6.409500241E-1,9.543000221E0,9.640986163E0
3.255862231E1,-5.689499974E-1,1.848000050E0,3.264000177E0,3.793745569E0
3.256108723E1,1.055999994E0,1.585050106E0,1.006605053E1,1.024465193E1
3.256355216E1,1.831950068E0,3.679500222E-1,1.614195061E1,1.624973839E1
3.256601700E1,1.638000131E0,6.030000448E-1,1.102095032E1,1.115831526E1
3.256848201E1,-6.979500055E-1,1.567950130E0,3.297000170E0,3.716962730E0
3.257094716E1,8.740500212E-1,1.788000107E0,8.527950287E0,8.757102484E0
3.257341216E1,1.642950058E0,5.520000458E-1,1.590705109E1,1.600119568E1
3.257587732E1,1.972950101E0,5.279999971E-1,1.240500069E1,1.257200693E1
3.257834232E1,-4.399500191E-1,1.234950066E0,4.107000351E0,4.311161046E0
3.258080724E1,5.359500051E-1,1.948950052E0,6.949950218E0,7.237917984E0
3.258327217E1,1.426950097E0,8.040000200E-1,1.504695034E1,1.513582892E1
3.258573732E1,2.136000156E0,4.300500154E-1,1.362000084E1,1.379318174E1
3.258820263E1,1.200000010E-2,9.880500436E-1,5.581950188E0,5.668734849E0
3.259066755E1,5.700000376E-2,2.004000187E0,5.458050251E0,5.814600441E0
3.259313305E1,1.351050019E0,1.105949998E0,1.367505074E1,1.378606086E1
3.259559775E1,2.116950035E0,3.370500207E-1,1.467600060E1,1.483172524E1
3.259806267E1,5.340000391E-1,7.890000343E-1,7.407000542E0,7.468020763E0
3.260052790E1,-2.770500183E-1,2.013000011E0,4.104000092E0,4.579491512E0
3.260299305E1,1.225950003E0,1.354950070E0,1.203705025E1,1.217495059E1
3.260545805E1,2.011950016E0,2.860500216E-1,1.553295040E1,1.566532207E1
3.260792267E1,1.084950089E0,6.700500250E-1,9.175050735E0,9.263241319E0
3.261038759E1,-5.950500369E-1,1.896000147E0,3.442950249E0,3.975274521E0
3.261285275E1,1.078050017E0,1.515000105E0,1.028805065E1,1.045473115E1
3.261531798E1,1.854000092E0,3.460500240E-1,1.606305122E1,1.617339425E1
3.261778328E1,1.558950067E0,5.980500579E-1,1.078200054E1,1.091052358E1
3.262024875E1,-6.480000019E-1,1.639950037E0,3.256050110E0,3.702864087E0
3.262271375E1,9.340500236E-1,1.776000142E0,8.803050041E0,9.028860171E0
3.262517898E1,1.669050097E0,4.710000157E-1,1.599105072E1,1.608481496E1
3.262764421E1,1.921050072E0,4.660500288E-1,1.215900040E1,1.231864143E1
3.263010967E1,-5.670000315E-1,1.297050118E0,3.865050077E0,4.116119550E0
3.263257490E1,6.510000229E-1,1.929000139E0,7.222950459E0,7.504389109E0
3.263503990E1,1.456050038E0,7.510500550E-1,1.529100037E1,1.537851911E1
3.263750536E1,2.160000086E0,4.560000300E-1,1.340700054E1,1.358753841E1
3.263997060E1,-1.210500076E-1,1.045950055E0,5.176950455E0,5.282942422E0
3.264243583E1,1.870500147E-1,2.008050203E0,5.721000195E0,6.066061041E0
3.264490107E1,1.329000115E0,1.054949999E0,1.411800098E1,1.421960311E1
3.264736630E1,2.143949986E0,3.730500042E-1,1.448700047E1,1.464953482E1
3.264983160E1,3.829500079E-1,7.800000310E-1,6.895050526E0,6.949587938E0
3.265229707E1,-2.310000062E-1,2.040000200E0,4.516050339E0,4.960813692E0
3.265476230E1,1.269000053E0,1.326000094E0,1.248000050E1,1.261423996E1
3.265722753E1,2.068950176E0,3.250500262E-1,1.535595036E1,1.549811033E1
3.265969276E1,9.169500470E-1,7.060500383E-1,8.690999985E0,8.767712631E0
3.266215806E1,-5.160000324E-1,1.968000054E0,3.586950064E0,4.123771454E0
3.266462360E1,1.164000034E0,1.513050079E0,1.086105061E1,1.102753993E1
3.266708875E1,1.855950117E0,2.939999998E-1,1.593795109E1,1.604834171E1
3.266955406E1,1.437000036E0,6.150000095E-1,1.031895065E1,1.043666310E1
3.267201921E1,-6.049500108E-1,1.707000136E0,3.192000151E0,3.669969883E0
3.267448421E1,9.600000381E-1,1.696950078E0,9.241950035E0,9.445362888E0
3.267694946E1,1.681050062E0,4.180500209E-1,1.610295105E1,1.619585526E1
3.267941469E1,1.810950041E0,5.359500051E-1,1.166505051E1,1.181694486E1
3.268187984E1,-6.480000019E-1,1.410000086E0,3.501000166E0,3.829491664E0
3.268434515E1,7.519500256E-1,1.885950089E0,7.771050453E0,8.031902746E0
3.268681061E1,1.513950109E0,6.739500165E-1,1.560000038E1,1.568777439E1
3.268927592E1,2.038050175E0,5.040000081E-1,1.288200092E1,1.305195818E1
3.269174107E1,-3.100500107E-1,1.113000035E0,4.690950394E0,4.831140205E0
3.269420630E1,3.469500244E-1,1.963050127E0,6.268950462E0,6.578273331E0
3.269667123E1,1.408050060E0,9.190500379E-1,1.460205078E1,1.469854227E1
3.269913623E1,2.182049990E0,4.039500058E-1,1.411605072E1,1.428941586E1
3.270160166E1,1.990500093E-1,9.019500613E-1,6.247950077E0,6.315854256E0
3.270406658E1,-1.330500096E-1,2.041949987E0,4.915950298E0,5.324831396E0
3.270653158E1,1.281000018E0,1.219950080E0,1.304700089E1,1.316637655E1
3.270899674E1,2.111999989E0,3.150000274E-1,1.510695076E1,1.525712064E1
3.271146197E1,7.399500608E-1,7.699500322E-1,8.074950218E0,8.145254457E0
3.271392727E1,-4.399500191E-1,2.004000187E0,3.759000063E0,4.282482252E0
3.271639250E1,1.204950094E0,1.450050116E0,1.143495083E1,1.158933348E1
3.271885773E1,1.969050050E0,3.079500198E-1,1.576305103E1,1.588854207E1
3.272132266E1,1.281000018E0,6.460500360E-1,9.795000076E0,9.899513533E0
3.272378758E1,-6.070500016E-1,1.795050144E0,3.192000151E0,3.712085625E0
3.272625281E1,1.063050032E0,1.648950100E0,9.819000244E0,1.001308532E1
3.272871804E1,1.795950055E0,3.510000110E-1,1.618200111E1,1.628514039E1
3.273118320E1,1.723950028E0,5.140500069E-1,1.122705078E1,1.137026474E1
3.273364843E1,-6.600000262E-1,1.543950081E0,3.361950159E0,3.757937035E0
3.273611366E1,8.410500288E-1,1.860000134E0,8.230950356E0,8.480301257E0
3.273857898E1,1.654950023E0,5.910000205E-1,1.576995087E1,1.586756096E1
3.274104421E1,2.032950163E0,4.999500215E-1,1.255905056E1,1.273234414E1
3.274350944E1,-4.350000322E-1,1.234950066E0,4.225950241E0,4.424136315E0
3.274597468E1,4.530000091E-1,1.953000069E0,6.789000511E0,7.078837914E0
3.274843991E1,1.429950118E0,8.040000200E-1,1.501095104E1,1.510032531E1
3.275090513E1,2.151000023E0,5.140500069E-1,1.372305107E1,1.390011436E1
3.275337036E1,3.795000166E-2,1.004999995E0,5.653950214E0,5.742701300E0
3.275583582E1,8.100000024E-2,2.044049978E0,5.374050140E0,5.750227493E0
3.275830113E1,1.344000101E0,1.146000028E0,1.366800022E1,1.378165021E1
3.276076628E1,2.116950035E0,4.230000079E-1,1.474995041E1,1.490709373E1
3.276323151E1,5.080500245E-1,7.579500079E-1,7.395000458E0,7.451082795E0
3.276569674E1,-3.250500262E-1,1.989000082E0,4.104000092E0,4.572154372E0
3.276816197E1,1.231050014E0,1.357050061E0,1.215900040E1,1.229627422E1
3.277062728E1,2.053050041E0,2.820000052E-1,1.559295082E1,1.573005575E1
3.277309251E1,1.096950054E0,6.070500016E-1,9.045000076E0,9.131474991E0
3.277555799E1,-6.049500108E-1,1.891050100E0,3.429000139E0,3.962332262E0
3.277802353E1,1.117950082E0,1.501050115E0,1.056795025E1,1.073240589E1
3.278048876E1,1.882050037E0,2.939999998E-1,1.605795097E1,1.617053919E1
3.278295407E1,1.525950074E0,5.569500327E-1,1.059495068E1,1.071875444E1
3.278541953E1,-6.670500040E-1,1.702050090E0,3.184950113E0,3.672306828E0
3.278788504E1,8.929500580E-1,1.716000080E0,9.028050423E0,9.232968673E0
3.279035058E1,1.696050048E0,4.330500066E-1,1.606694984E1,1.616202325E1
3.279281551E1,1.890000105E0,5.359500051E-1,1.198905087E1,1.214893754E1
3.279528074E1,-6.670500040E-1,1.441050053E0,3.646950245E0,3.977666031E0
3.279774574E1,7.260000110E-1,1.903050065E0,7.612950325E0,7.880716225E0
3.280021097E1,1.530000091E0,7.150500417E-1,1.552395058E1,1.561554477E1
3.280267651E1,2.095950127E0,4.680000246E-1,1.302600098E1,1.320184580E1
3.280514197E1,-2.959500253E-1,1.084050059E0,4.758000374E0,4.888897473E0
3.280760728E1,3.090000153E-1,1.972950101E0,6.226050377E0,6.538479671E0
3.281007251E1,1.426950097E0,9.760500193E-1,1.451805115E1,1.462062479E1
3.281253796E1,2.179050207E0,3.730500042E-1,1.411800098E1,1.429004471E1
3.281500327E1,1.840500087E-1,8.179500103E-1,6.238050461E0,6.294139352E0
3.281746873E1,-9.000000358E-2,2.025000095E0,4.951950073E0,5.350750874E0
3.281993427E1,1.288950086E0,1.204050064E0,1.312905025E1,1.324700304E1
3.282239958E1,2.092950106E0,3.490500152E-1,1.503495026E1,1.518393906E1
3.282486509E1,7.330500484E-1,7.339500189E-1,7.960050583E0,8.027356370E0
3.282733055E1,-4.090500176E-1,1.992000103E0,3.811950207E0,4.320457233E0
3.282979586E1,1.245000005E0,1.447950125E0,1.158195019E1,1.173831993E1
3.283226109E1,2.002050161E0,2.700000107E-1,1.568205070E1,1.581163556E1
3.283472663E1,1.260000110E0,6.460500360E-1,9.619950294E0,9.723601421E0
3.283719209E1,-6.289500594E-1,1.852950096E0,3.273000240E0,3.813336178E0
3.283965732E1,1.075049996E0,1.618050098E0,1.006800079E1,1.025370463E1
3.284212263E1,1.839000106E0,3.490500152E-1,1.613504982E1,1.624326291E1
3.284458809E1,1.642950058E0,5.879999995E-1,1.104705048E1,1.118402222E1
3.284705340E1,-6.820500493E-1,1.599000096E0,3.301950216E0,3.731604053E0
3.284951894E1,9.010500312E-1,1.836000085E0,8.557050705E0,8.798062527E0
3.285198448E1,1.666950107E0,5.070000291E-1,1.585695076E1,1.595238725E1
3.285444971E1,1.990050077E0,5.310000181E-1,1.236000061E1,1.253043796E1
3.285691494E1,-5.140500069E-1,1.300050020E0,3.967950106E0,4.207018601E0
3.285938017E1,5.800500512E-1,1.945950150E0,7.134000301E0,7.417353999E0
3.286184540E1,1.501950026E0,7.579500079E-1,1.522005081E1,1.531274922E1
3.286431086E1,2.128950119E0,4.180500209E-1,1.342800045E1,1.360214654E1
